application_id,age,employment_status,annual_income,credit_score,existing_debt,debt_to_income_ratio,missed_payments_12m,postal_code,region_income_band,years_at_address,requested_limit,prior_customer,application_channel,postal_penalty,model_score,decision
APP-00766,60,Full-time,45345,757,17148,0.378,3,M4C,Medium,6,5000,No,Mobile,0.0,0.329,Rejected
APP-00767,39,Full-time,52549,692,19893,0.379,1,M5V,High,11,2000,Yes,Branch,0.0,0.486,Rejected
APP-00768,21,Contract,99218,701,10773,0.109,0,M2N,High,14,5000,No,Online,0.0,0.772,Approved
APP-00769,25,Full-time,66979,780,20152,0.301,0,M4B,Medium,9,7000,Yes,Online,0.0,0.654,Approved
APP-00770,47,Full-time,98931,658,12271,0.124,0,L6A,High,3,3000,No,Mobile,0.0,0.682,Approved
APP-00771,36,Contract,69475,720,1200,0.017,3,M3J,Low,6,3000,Yes,Online,-0.52,0.344,Rejected
APP-00772,26,Full-time,81067,663,12939,0.16,0,M2N,High,3,10000,Yes,Online,0.0,0.557,Approved
APP-00773,60,Part-time,77397,748,14471,0.187,0,M3J,Low,14,10000,Yes,Mobile,-0.52,0.601,Approved
APP-00774,33,Full-time,41984,788,15221,0.363,1,K2C,Medium,7,5000,No,Online,0.0,0.475,Rejected
APP-00775,68,Part-time,73025,684,15072,0.206,1,L6A,High,13,2000,No,Online,0.0,0.565,Approved
APP-00776,55,Full-time,38234,561,10913,0.285,0,M3J,Low,0,2000,No,Online,-0.52,0.134,Rejected
APP-00777,39,Full-time,55372,644,25999,0.47,0,K1X,Low,3,2000,Yes,Mobile,-0.55,0.28,Rejected
APP-00778,32,Part-time,79023,832,12837,0.162,0,M5V,High,4,5000,No,Online,0.0,0.759,Approved
APP-00779,36,Full-time,49044,665,11902,0.243,0,M5V,High,11,2000,No,Branch,0.0,0.536,Approved
APP-00780,63,Full-time,74068,787,19712,0.266,1,K2P,Medium,8,10000,Yes,Mobile,0.0,0.647,Approved
APP-00781,30,Full-time,40529,665,13430,0.331,0,M5V,High,3,15000,Yes,Online,0.0,0.38,Rejected
APP-00782,45,Full-time,84580,655,32461,0.384,2,M4C,Medium,11,3000,Yes,Mobile,0.0,0.457,Rejected
APP-00783,40,Full-time,48540,725,14231,0.293,1,K1X,Low,9,5000,No,Online,-0.55,0.333,Rejected
APP-00784,51,Full-time,45512,726,16963,0.373,1,M4B,Medium,4,7000,No,Branch,0.0,0.373,Rejected
APP-00785,24,Contract,34664,729,10456,0.302,0,L8W,Low,14,10000,No,Online,-0.48,0.294,Rejected
APP-00786,64,Full-time,57072,698,19394,0.34,0,L4W,High,10,10000,Yes,Branch,0.0,0.482,Rejected
APP-00787,43,Full-time,29663,747,16661,0.562,0,M4C,Medium,8,1000,Yes,Online,0.0,0.361,Rejected
APP-00788,22,Full-time,54129,743,12127,0.224,0,K2C,Medium,12,2000,No,Online,0.0,0.606,Approved
APP-00789,42,Full-time,83791,753,8393,0.1,2,L5N,Medium,5,7000,Yes,Mobile,0.0,0.583,Approved
APP-00790,57,Unemployed,64103,664,4134,0.064,0,L4W,High,16,7000,No,Online,0.0,0.554,Approved
APP-00791,28,Full-time,39305,739,18631,0.474,3,L8W,Low,0,2000,No,Mobile,-0.48,0.182,Rejected
APP-00792,27,Unemployed,68073,661,4792,0.07,0,M4C,Medium,0,5000,Yes,Online,0.0,0.505,Approved
APP-00793,34,Full-time,66482,681,23659,0.356,0,L5N,Medium,11,7000,No,Online,0.0,0.546,Approved
APP-00794,23,Contract,99219,680,5660,0.057,4,M4C,Medium,10,3000,No,Mobile,0.0,0.534,Approved
APP-00795,70,Full-time,74733,627,14451,0.193,0,M6E,Low,0,10000,Yes,Online,-0.58,0.38,Rejected
APP-00796,36,Contract,73001,603,7129,0.098,0,M2N,High,7,1000,No,Mobile,0.0,0.578,Approved
APP-00797,39,Full-time,83791,765,13529,0.161,0,L4W,High,14,7000,Yes,Online,0.0,0.75,Approved
APP-00798,38,Full-time,61581,651,14686,0.238,0,M4C,Medium,11,5000,No,Online,0.0,0.552,Approved
APP-00799,36,Full-time,66143,683,16414,0.248,1,M5V,High,2,3000,No,Branch,0.0,0.433,Rejected
APP-00800,28,Full-time,97361,658,2616,0.027,0,L4W,High,7,7000,No,Online,0.0,0.777,Approved
APP-00801,53,Contract,38060,684,7954,0.209,0,M5V,High,1,7000,No,Online,0.0,0.448,Rejected
APP-00802,69,Full-time,77923,654,22494,0.289,0,L8W,Low,2,10000,No,Branch,-0.48,0.33,Rejected
APP-00803,32,Full-time,62006,760,19110,0.308,2,M4C,Medium,9,3000,Yes,Online,0.0,0.55,Approved
APP-00804,31,Contract,58753,658,0,0.0,0,M4C,Medium,14,7000,Yes,Online,0.0,0.579,Approved
APP-00805,25,Full-time,54048,784,17141,0.317,0,K2C,Medium,14,5000,Yes,Mobile,0.0,0.667,Approved
APP-00806,47,Unemployed,70266,761,6073,0.086,0,M5V,High,13,5000,Yes,Mobile,0.0,0.732,Approved
APP-00807,32,Contract,66716,672,9157,0.137,0,L4W,High,11,10000,Yes,Online,0.0,0.555,Approved
APP-00808,37,Part-time,60035,716,11709,0.195,0,L4W,High,4,1000,Yes,Online,0.0,0.607,Approved
APP-00809,26,Contract,51352,719,25402,0.495,0,K2C,Medium,14,3000,No,Branch,0.0,0.423,Rejected
APP-00810,53,Full-time,26204,728,8401,0.321,0,M3J,Low,3,5000,No,Online,-0.52,0.283,Rejected
APP-00811,25,Full-time,54472,750,3473,0.064,0,M9C,High,14,2000,Yes,Online,0.0,0.676,Approved
APP-00812,48,Full-time,58279,708,16452,0.282,0,L6A,High,16,10000,No,Mobile,0.0,0.508,Approved
APP-00813,34,Full-time,63222,630,15504,0.245,3,M3J,Low,12,5000,Yes,Online,-0.52,0.202,Rejected
APP-00814,25,Contract,102836,733,21749,0.211,1,L4W,High,10,5000,No,Branch,0.0,0.714,Approved
APP-00815,53,Contract,56413,685,10830,0.192,0,M2N,High,15,10000,No,Mobile,0.0,0.536,Approved
APP-00816,70,Full-time,45573,537,22976,0.504,0,L5N,Medium,14,5000,Yes,Branch,0.0,0.282,Rejected
APP-00817,68,Full-time,51139,711,14614,0.286,1,M4C,Medium,0,5000,No,Mobile,0.0,0.378,Rejected
APP-00818,61,Unemployed,66760,650,18204,0.273,2,K2C,Medium,6,1000,Yes,Online,0.0,0.37,Rejected
APP-00819,39,Full-time,71095,657,27068,0.381,0,M6E,Low,9,3000,Yes,Online,-0.58,0.367,Rejected
APP-00820,42,Full-time,77110,690,13329,0.173,1,M4B,Medium,1,2000,Yes,Mobile,0.0,0.604,Approved
APP-00821,25,Full-time,82399,613,20613,0.25,0,L6A,High,12,7000,No,Online,0.0,0.487,Rejected
APP-00822,22,Contract,77946,690,11405,0.146,0,M6E,Low,13,5000,No,Branch,-0.58,0.542,Approved
APP-00823,50,Part-time,58980,673,16093,0.273,3,M4B,Medium,15,3000,No,Online,0.0,0.323,Rejected
APP-00824,67,Contract,100957,642,4387,0.043,1,K2C,Medium,10,5000,No,Mobile,0.0,0.687,Approved
APP-00825,59,Contract,57614,693,10970,0.19,2,L5N,Medium,14,3000,Yes,Online,0.0,0.472,Rejected
APP-00826,24,Full-time,69468,605,5894,0.085,0,L4W,High,13,10000,No,Online,0.0,0.553,Approved
APP-00827,53,Full-time,87325,694,23045,0.264,1,M4B,Medium,10,1000,Yes,Online,0.0,0.627,Approved
APP-00828,33,Contract,74196,716,26672,0.359,1,M4B,Medium,12,10000,Yes,Branch,0.0,0.575,Approved
APP-00829,40,Full-time,27165,715,10817,0.398,0,M5V,High,2,5000,No,Online,0.0,0.288,Rejected
APP-00830,27,Contract,64101,733,9089,0.142,1,K2C,Medium,7,5000,Yes,Branch,0.0,0.625,Approved
APP-00831,35,Unemployed,76015,746,6502,0.086,0,K1X,Low,13,3000,Yes,Online,-0.55,0.55,Approved
APP-00832,43,Part-time,39818,686,16352,0.411,1,K2C,Medium,8,15000,No,Online,0.0,0.284,Rejected
APP-00833,34,Contract,74012,742,11484,0.155,0,M3J,Low,4,3000,No,Mobile,-0.52,0.582,Approved
APP-00834,43,Contract,67523,677,11859,0.176,1,L8W,Low,9,5000,No,Online,-0.48,0.475,Rejected
APP-00835,39,Contract,85311,652,25907,0.304,2,L5N,Medium,0,15000,Yes,Online,0.0,0.416,Rejected
APP-00836,49,Full-time,51545,668,12425,0.241,0,K2C,Medium,0,10000,Yes,Online,0.0,0.404,Rejected
APP-00837,40,Full-time,85426,713,17407,0.204,1,L4W,High,14,5000,No,Branch,0.0,0.664,Approved
APP-00838,49,Full-time,66873,750,14871,0.222,0,M4B,Medium,10,15000,No,Mobile,0.0,0.617,Approved
APP-00839,44,Part-time,95789,690,5014,0.052,2,M4C,Medium,6,7000,No,Online,0.0,0.567,Approved
APP-00840,38,Full-time,114149,653,1586,0.014,0,K2P,Medium,7,3000,No,Online,0.0,0.793,Approved
APP-00841,30,Contract,88190,761,19113,0.217,1,M6E,Low,1,5000,No,Online,-0.58,0.441,Rejected
APP-00842,61,Full-time,72649,611,26429,0.364,1,K2P,Medium,8,3000,Yes,Mobile,0.0,0.454,Rejected
APP-00843,28,Part-time,102278,645,17905,0.175,0,L8W,Low,2,3000,No,Online,-0.48,0.518,Approved
APP-00844,46,Full-time,78363,747,17669,0.225,0,M9C,High,4,7000,No,Branch,0.0,0.588,Approved
APP-00845,49,Contract,44157,779,9367,0.212,3,M3J,Low,1,5000,No,Online,-0.52,0.188,Rejected
APP-00846,30,Full-time,63293,716,21604,0.341,0,K2C,Medium,7,1000,Yes,Mobile,0.0,0.56,Approved
APP-00847,37,Full-time,74210,696,22718,0.306,1,M3J,Low,7,10000,No,Online,-0.52,0.397,Rejected
APP-00848,22,Full-time,82367,682,8427,0.102,3,M9C,High,1,3000,No,Mobile,0.0,0.506,Approved
APP-00849,26,Contract,43745,720,18318,0.419,0,L5N,Medium,1,15000,No,Online,0.0,0.415,Rejected
APP-00850,25,Full-time,44316,697,2135,0.048,2,M4C,Medium,0,15000,No,Online,0.0,0.3,Rejected
APP-00851,48,Full-time,54356,641,20767,0.382,3,M6E,Low,12,15000,Yes,Mobile,-0.58,0.156,Rejected
APP-00852,61,Unemployed,77122,681,9293,0.12,1,M5V,High,4,10000,Yes,Branch,0.0,0.52,Approved
APP-00853,25,Part-time,72426,634,7110,0.098,1,L8W,Low,8,3000,Yes,Online,-0.48,0.42,Rejected
APP-00854,38,Unemployed,70043,699,16118,0.23,0,M2N,High,7,5000,Yes,Mobile,0.0,0.636,Approved
APP-00855,46,Full-time,45480,691,3298,0.073,0,L8W,Low,12,3000,No,Online,-0.48,0.438,Rejected
APP-00856,40,Full-time,91765,772,18097,0.197,3,L8W,Low,5,3000,Yes,Online,-0.48,0.517,Approved
APP-00857,61,Contract,41203,649,7774,0.189,2,M6E,Low,10,5000,No,Online,-0.58,0.26,Rejected
APP-00858,69,Full-time,87442,680,5076,0.058,1,L5N,Medium,5,1000,Yes,Online,0.0,0.615,Approved
APP-00859,47,Part-time,77299,759,14919,0.193,0,M4C,Medium,12,15000,Yes,Mobile,0.0,0.672,Approved
APP-00860,69,Full-time,83546,781,14492,0.173,0,M6E,Low,9,10000,Yes,Online,-0.58,0.65,Approved
APP-00861,32,Full-time,59500,724,23498,0.395,1,L6A,High,16,5000,No,Online,0.0,0.478,Rejected
APP-00862,27,Full-time,61432,676,5506,0.09,1,K2C,Medium,4,5000,Yes,Online,0.0,0.566,Approved
APP-00863,23,Full-time,64991,664,24125,0.371,2,L5N,Medium,10,5000,Yes,Online,0.0,0.389,Rejected
APP-00864,30,Full-time,55425,589,6536,0.118,1,K2C,Medium,3,10000,No,Mobile,0.0,0.369,Rejected
APP-00865,54,Full-time,68055,639,20936,0.308,3,K2C,Medium,11,7000,No,Mobile,0.0,0.299,Rejected
APP-00866,45,Unemployed,92424,696,22243,0.241,1,M4C,Medium,12,3000,No,Online,0.0,0.647,Approved
APP-00867,55,Full-time,37157,672,17950,0.483,1,L8W,Low,14,5000,Yes,Online,-0.48,0.226,Rejected
APP-00868,36,Part-time,48670,716,10163,0.209,1,L8W,Low,12,5000,Yes,Mobile,-0.48,0.418,Rejected
APP-00869,22,Contract,53717,687,2639,0.049,2,M2N,High,8,15000,No,Online,0.0,0.455,Rejected
APP-00870,44,Full-time,65800,658,0,0.0,1,L4W,High,7,2000,No,Online,0.0,0.51,Approved
APP-00871,30,Full-time,61561,709,27466,0.446,0,K2C,Medium,10,2000,No,Online,0.0,0.578,Approved
APP-00872,58,Contract,74402,820,13622,0.183,0,K1X,Low,9,10000,Yes,Online,-0.55,0.651,Approved
APP-00873,42,Part-time,64607,673,6767,0.105,0,K2P,Medium,9,10000,Yes,Mobile,0.0,0.587,Approved
APP-00874,46,Contract,69452,698,6498,0.094,0,K2C,Medium,0,10000,Yes,Branch,0.0,0.627,Approved
APP-00875,63,Contract,67672,729,16875,0.249,0,M6E,Low,4,5000,No,Mobile,-0.58,0.416,Rejected
APP-00876,59,Unemployed,64917,651,12936,0.199,0,L8W,Low,12,7000,Yes,Online,-0.48,0.466,Rejected
APP-00877,47,Part-time,80160,768,0,0.0,0,M5V,High,2,5000,No,Online,0.0,0.733,Approved
APP-00878,49,Full-time,61798,603,20552,0.333,0,K2P,Medium,3,1000,Yes,Mobile,0.0,0.479,Rejected
APP-00879,67,Part-time,90135,660,18045,0.2,1,M6E,Low,3,5000,No,Mobile,-0.58,0.391,Rejected
APP-00880,58,Full-time,106249,665,28579,0.269,0,K1X,Low,6,1000,Yes,Branch,-0.55,0.615,Approved
APP-00881,40,Contract,73212,690,23686,0.324,0,K1X,Low,4,3000,No,Online,-0.55,0.442,Rejected
APP-00882,47,Full-time,68104,582,0,0.0,1,K2P,Medium,10,10000,Yes,Mobile,0.0,0.52,Approved
APP-00883,61,Full-time,71742,756,25619,0.357,1,M6E,Low,0,3000,No,Online,-0.58,0.402,Rejected
APP-00884,40,Contract,40681,705,24152,0.594,0,M3J,Low,3,10000,No,Online,-0.52,0.191,Rejected
APP-00885,64,Part-time,70742,760,8145,0.115,2,L6A,High,15,3000,Yes,Branch,0.0,0.61,Approved
APP-00886,39,Full-time,47336,771,12672,0.268,2,L8W,Low,3,3000,No,Branch,-0.48,0.278,Rejected
APP-00887,40,Full-time,73180,649,17382,0.238,0,K2P,Medium,5,5000,No,Branch,0.0,0.547,Approved
APP-00888,55,Contract,47426,545,8600,0.181,1,K1X,Low,0,7000,No,Branch,-0.55,0.157,Rejected
APP-00889,67,Full-time,54294,745,14001,0.258,1,M3J,Low,6,5000,No,Online,-0.52,0.359,Rejected
APP-00890,22,Contract,26805,666,22700,0.847,4,K1X,Low,1,10000,No,Online,-0.55,0.031,Rejected
APP-00891,50,Full-time,46382,636,16924,0.365,3,M5V,High,5,1000,Yes,Branch,0.0,0.242,Rejected
APP-00892,54,Contract,73888,730,8633,0.117,0,M2N,High,7,10000,Yes,Online,0.0,0.667,Approved
APP-00893,42,Contract,51861,833,20459,0.394,1,L6A,High,3,2000,No,Online,0.0,0.446,Rejected
APP-00894,23,Full-time,83148,684,16620,0.2,1,K2C,Medium,13,10000,No,Online,0.0,0.597,Approved
APP-00895,26,Full-time,46830,742,16381,0.35,1,K2P,Medium,9,5000,Yes,Online,0.0,0.496,Rejected
APP-00896,35,Full-time,68659,628,12095,0.176,1,L8W,Low,13,10000,No,Mobile,-0.48,0.368,Rejected
APP-00897,47,Part-time,50286,597,14454,0.287,3,M4B,Medium,12,7000,Yes,Online,0.0,0.261,Rejected
APP-00898,30,Full-time,74438,748,7881,0.106,0,M2N,High,15,2000,No,Online,0.0,0.7,Approved
APP-00899,29,Part-time,32874,712,2116,0.064,1,M6E,Low,4,10000,No,Branch,-0.58,0.258,Rejected
APP-00900,53,Full-time,52343,656,13741,0.263,2,M3J,Low,3,3000,No,Online,-0.52,0.226,Rejected
APP-00901,52,Full-time,45268,776,14845,0.328,1,L8W,Low,5,3000,Yes,Mobile,-0.48,0.373,Rejected
APP-00902,68,Full-time,76398,585,16661,0.218,1,M6E,Low,8,10000,Yes,Online,-0.58,0.255,Rejected
APP-00903,26,Full-time,68821,614,24185,0.351,1,L8W,Low,13,2000,Yes,Mobile,-0.48,0.306,Rejected
APP-00904,61,Full-time,41814,660,9934,0.238,0,M4C,Medium,10,3000,No,Online,0.0,0.486,Rejected
APP-00905,56,Contract,60343,670,11926,0.198,0,K2C,Medium,2,5000,Yes,Online,0.0,0.49,Rejected
APP-00906,22,Part-time,53598,779,18663,0.348,0,M2N,High,13,10000,Yes,Online,0.0,0.563,Approved
APP-00907,49,Full-time,84605,701,8032,0.095,0,L6A,High,14,2000,No,Online,0.0,0.716,Approved
APP-00908,24,Unemployed,86887,679,15576,0.179,4,M4B,Medium,1,5000,No,Mobile,0.0,0.305,Rejected
APP-00909,21,Part-time,34550,612,12842,0.372,1,K1X,Low,2,7000,No,Online,-0.55,0.175,Rejected
APP-00910,39,Unemployed,78881,750,12795,0.162,1,K2C,Medium,2,10000,No,Branch,0.0,0.569,Approved
APP-00911,46,Full-time,49181,627,19807,0.403,0,M4C,Medium,14,10000,Yes,Online,0.0,0.368,Rejected
APP-00912,45,Full-time,55947,612,13086,0.234,3,K1X,Low,2,7000,No,Mobile,-0.55,0.171,Rejected
APP-00913,30,Full-time,64581,668,20035,0.31,1,K2P,Medium,6,7000,No,Mobile,0.0,0.427,Rejected
APP-00914,35,Contract,96699,699,833,0.009,1,K2C,Medium,4,5000,Yes,Online,0.0,0.71,Approved
APP-00915,42,Full-time,45931,650,4493,0.098,0,M4C,Medium,3,2000,No,Online,0.0,0.525,Approved
APP-00916,68,Full-time,79025,729,0,0.0,0,K2C,Medium,13,7000,Yes,Branch,0.0,0.738,Approved
APP-00917,41,Full-time,42913,674,6340,0.148,1,M4B,Medium,14,15000,Yes,Online,0.0,0.465,Rejected
APP-00918,42,Part-time,45169,756,26298,0.582,1,L4W,High,6,7000,No,Online,0.0,0.327,Rejected
APP-00919,56,Part-time,68012,726,13177,0.194,2,M5V,High,7,1000,No,Branch,0.0,0.496,Rejected
APP-00920,54,Full-time,60891,781,10651,0.175,2,M3J,Low,10,5000,No,Mobile,-0.52,0.423,Rejected
APP-00921,50,Full-time,21500,674,18780,0.873,4,M2N,High,14,5000,No,Mobile,0.0,0.077,Rejected
APP-00922,45,Part-time,84873,736,20968,0.247,1,L5N,Medium,10,7000,No,Branch,0.0,0.585,Approved
APP-00923,65,Unemployed,28996,600,4754,0.164,4,M2N,High,5,7000,No,Online,0.0,0.138,Rejected
APP-00924,48,Contract,64873,850,30787,0.475,2,L6A,High,12,5000,No,Mobile,0.0,0.553,Approved
APP-00925,21,Unemployed,87897,734,16434,0.187,0,K2C,Medium,6,3000,No,Online,0.0,0.703,Approved
APP-00926,69,Contract,100265,666,18516,0.185,0,M6E,Low,1,15000,Yes,Online,-0.58,0.542,Approved
APP-00927,65,Part-time,53965,668,19181,0.355,0,K1X,Low,5,7000,Yes,Mobile,-0.55,0.302,Rejected
APP-00928,24,Full-time,38207,676,17966,0.47,0,M4C,Medium,11,3000,Yes,Online,0.0,0.422,Rejected
APP-00929,27,Part-time,87230,791,10150,0.116,0,K2P,Medium,14,3000,No,Online,0.0,0.785,Approved
APP-00930,69,Part-time,76073,731,30488,0.401,0,K1X,Low,1,10000,No,Branch,-0.55,0.433,Rejected
APP-00931,29,Part-time,51698,658,13704,0.265,1,M3J,Low,12,10000,No,Online,-0.52,0.273,Rejected
APP-00932,56,Full-time,56417,630,20003,0.355,0,L6A,High,6,5000,Yes,Online,0.0,0.466,Rejected
APP-00933,39,Full-time,54587,764,9975,0.183,0,M9C,High,16,1000,No,Online,0.0,0.615,Approved
APP-00934,21,Full-time,57797,736,9934,0.172,1,L5N,Medium,7,1000,Yes,Online,0.0,0.595,Approved
APP-00935,30,Full-time,66189,721,29013,0.438,2,L8W,Low,11,3000,Yes,Mobile,-0.48,0.293,Rejected
APP-00936,56,Full-time,50312,677,14941,0.297,4,K1X,Low,13,5000,No,Online,-0.55,0.151,Rejected
APP-00937,29,Contract,52588,666,15461,0.294,1,M6E,Low,4,5000,No,Online,-0.58,0.23,Rejected
APP-00938,65,Full-time,79043,791,15285,0.193,0,L4W,High,10,5000,No,Online,0.0,0.825,Approved
APP-00939,66,Full-time,33817,780,33912,1.003,1,M3J,Low,9,7000,Yes,Branch,-0.52,0.175,Rejected
APP-00940,62,Full-time,57233,725,29681,0.519,0,M4C,Medium,2,1000,Yes,Branch,0.0,0.439,Rejected
APP-00941,52,Part-time,30333,735,24686,0.814,1,K1X,Low,10,2000,No,Online,-0.55,0.124,Rejected
APP-00942,52,Full-time,65951,703,34475,0.523,0,M4C,Medium,4,3000,Yes,Online,0.0,0.434,Rejected
APP-00943,26,Full-time,29091,615,7888,0.271,4,K2P,Medium,8,2000,Yes,Branch,0.0,0.142,Rejected
APP-00944,68,Full-time,83520,644,17891,0.214,0,L6A,High,8,1000,Yes,Online,0.0,0.616,Approved
APP-00945,58,Full-time,36837,745,16231,0.441,0,L8W,Low,14,5000,No,Online,-0.48,0.293,Rejected
APP-00946,37,Unemployed,28594,752,3316,0.116,0,M6E,Low,4,10000,No,Online,-0.58,0.288,Rejected
APP-00947,30,Unemployed,53955,740,18942,0.351,1,M3J,Low,14,7000,No,Online,-0.52,0.34,Rejected
APP-00948,70,Full-time,98300,717,9864,0.1,0,L4W,High,9,10000,No,Mobile,0.0,0.749,Approved
APP-00949,47,Full-time,80301,758,24035,0.299,0,M2N,High,2,7000,No,Mobile,0.0,0.667,Approved
APP-00950,70,Contract,29398,687,11735,0.399,1,M4C,Medium,12,7000,No,Branch,0.0,0.256,Rejected
APP-00951,55,Full-time,39824,724,11337,0.285,0,M4C,Medium,10,3000,No,Mobile,0.0,0.474,Rejected
APP-00952,41,Full-time,56879,679,25231,0.444,0,K2P,Medium,8,15000,No,Branch,0.0,0.387,Rejected
APP-00953,45,Full-time,100790,624,15242,0.151,1,L8W,Low,8,2000,Yes,Mobile,-0.48,0.557,Approved
APP-00954,48,Unemployed,50599,746,21440,0.424,0,L4W,High,13,3000,No,Online,0.0,0.47,Rejected
APP-00955,67,Full-time,47244,760,17471,0.37,1,K2C,Medium,9,3000,Yes,Online,0.0,0.55,Approved
APP-00956,35,Full-time,91494,826,17564,0.192,0,K2C,Medium,5,15000,Yes,Branch,0.0,0.763,Approved
APP-00957,24,Contract,67508,705,12792,0.189,1,L5N,Medium,15,15000,No,Branch,0.0,0.471,Rejected
APP-00958,49,Full-time,79454,624,19215,0.242,0,M6E,Low,7,7000,Yes,Online,-0.58,0.445,Rejected
APP-00959,29,Full-time,47412,664,14780,0.312,0,L8W,Low,10,5000,No,Online,-0.48,0.328,Rejected
APP-00960,47,Unemployed,65671,691,7673,0.117,0,M5V,High,4,5000,No,Online,0.0,0.575,Approved
APP-00961,46,Full-time,84181,690,14970,0.178,1,M3J,Low,3,15000,Yes,Online,-0.52,0.447,Rejected
APP-00962,39,Part-time,61393,716,23515,0.383,0,M4C,Medium,1,7000,No,Online,0.0,0.467,Rejected
APP-00963,48,Full-time,80715,702,19452,0.241,0,K1X,Low,1,15000,No,Online,-0.55,0.422,Rejected
APP-00964,37,Full-time,70971,733,19879,0.28,1,K2C,Medium,0,3000,Yes,Mobile,0.0,0.539,Approved
APP-00965,63,Full-time,45287,701,14510,0.32,2,M4B,Medium,3,3000,No,Branch,0.0,0.273,Rejected
APP-00966,61,Full-time,63706,568,935,0.015,1,M4B,Medium,11,10000,No,Mobile,0.0,0.49,Rejected
APP-00967,62,Full-time,85165,710,4750,0.056,0,M5V,High,2,2000,Yes,Mobile,0.0,0.762,Approved
APP-00968,70,Contract,76049,695,12477,0.164,1,M4B,Medium,11,15000,Yes,Online,0.0,0.605,Approved
APP-00969,40,Full-time,63275,720,6555,0.104,0,M4C,Medium,14,5000,Yes,Online,0.0,0.648,Approved
APP-00970,65,Full-time,29949,670,10829,0.362,1,L5N,Medium,15,10000,Yes,Online,0.0,0.292,Rejected
APP-00971,60,Full-time,31672,702,10576,0.334,0,K2P,Medium,1,3000,Yes,Mobile,0.0,0.412,Rejected
APP-00972,59,Contract,39000,729,9587,0.246,0,L4W,High,1,7000,No,Online,0.0,0.396,Rejected
APP-00973,69,Full-time,58312,689,23360,0.401,3,M5V,High,10,5000,Yes,Branch,0.0,0.367,Rejected
APP-00974,43,Part-time,53712,719,15329,0.285,1,L8W,Low,10,5000,No,Online,-0.48,0.269,Rejected
APP-00975,67,Full-time,33943,686,22243,0.655,0,M6E,Low,0,5000,Yes,Mobile,-0.58,0.171,Rejected
APP-00976,52,Full-time,78905,691,16848,0.214,0,K1X,Low,2,15000,Yes,Online,-0.55,0.427,Rejected
APP-00977,67,Full-time,41252,529,24410,0.592,0,M4C,Medium,5,7000,No,Mobile,0.0,0.235,Rejected
APP-00978,53,Contract,35830,619,22847,0.638,3,M6E,Low,11,3000,No,Online,-0.58,0.093,Rejected
APP-00979,66,Full-time,65588,627,10359,0.158,0,L5N,Medium,11,10000,No,Online,0.0,0.55,Approved
APP-00980,25,Full-time,81530,702,28231,0.346,4,M4C,Medium,6,3000,Yes,Branch,0.0,0.45,Rejected
APP-00981,63,Full-time,100987,760,11318,0.112,0,M4B,Medium,6,5000,No,Mobile,0.0,0.791,Approved
APP-00982,68,Contract,77986,691,14700,0.188,0,L6A,High,7,2000,Yes,Online,0.0,0.674,Approved
APP-00983,54,Full-time,88937,729,18339,0.206,1,M3J,Low,13,10000,Yes,Mobile,-0.52,0.49,Rejected
APP-00984,60,Full-time,38683,718,19119,0.494,0,M6E,Low,2,3000,Yes,Mobile,-0.58,0.257,Rejected
APP-00985,31,Full-time,106375,706,18873,0.177,0,M5V,High,12,3000,No,Mobile,0.0,0.776,Approved
APP-00986,70,Full-time,30493,722,9203,0.302,0,L5N,Medium,4,10000,Yes,Online,0.0,0.38,Rejected
APP-00987,23,Part-time,54931,704,19486,0.355,2,K2P,Medium,13,7000,No,Online,0.0,0.368,Rejected
APP-00988,53,Part-time,74092,682,18568,0.251,1,K2C,Medium,15,2000,No,Online,0.0,0.461,Rejected
APP-00989,31,Full-time,31606,704,15703,0.497,1,K1X,Low,9,7000,No,Mobile,-0.55,0.203,Rejected
APP-00990,36,Full-time,50813,778,11972,0.236,1,L6A,High,12,10000,Yes,Mobile,0.0,0.531,Approved
APP-00991,38,Full-time,47953,724,7643,0.159,1,L6A,High,3,1000,Yes,Branch,0.0,0.469,Rejected
APP-00992,50,Full-time,61916,710,16662,0.269,0,M5V,High,1,10000,Yes,Online,0.0,0.565,Approved
APP-00993,68,Full-time,86088,634,11077,0.129,0,K1X,Low,12,5000,Yes,Online,-0.55,0.594,Approved
APP-00994,30,Contract,64303,768,16165,0.251,1,M4C,Medium,7,7000,No,Mobile,0.0,0.579,Approved
APP-00995,38,Unemployed,55665,613,13791,0.248,3,M4B,Medium,9,5000,No,Online,0.0,0.224,Rejected
APP-00996,58,Unemployed,18000,588,6361,0.353,1,M3J,Low,9,7000,No,Mobile,-0.52,0.123,Rejected
APP-00997,39,Contract,75902,718,6766,0.089,0,L4W,High,7,1000,No,Online,0.0,0.67,Approved
APP-00998,56,Part-time,74720,634,18533,0.248,0,M3J,Low,12,7000,No,Online,-0.52,0.453,Rejected
APP-00999,33,Part-time,36900,758,9630,0.261,0,M9C,High,9,1000,Yes,Mobile,0.0,0.536,Approved
APP-01000,66,Full-time,62794,597,10591,0.169,0,K2C,Medium,13,5000,No,Online,0.0,0.442,Rejected
APP-01001,23,Part-time,63974,735,10352,0.162,0,L8W,Low,8,2000,Yes,Online,-0.48,0.523,Approved
APP-01002,30,Full-time,81363,735,9390,0.115,0,M4C,Medium,3,10000,No,Mobile,0.0,0.651,Approved
